*SURE-Pulse File3*
Sample Type				:Tension Rect
Sample Name				:20141211-EXP-004-12INCH-185PSI-100.53FPS
In English				:TRUE
Date     				:12/11/2014
File path saved           ¥C:\Users\CameraLaptop\Dropbox\EXPONENT\S004\20141211-EXP-004-12INCH-185PSI-100.53FPS.txt
€SAMPLE/SHOT INFO

Sample Length(in)			:0.25
Sample Height(in)			:0.234
Sample Width(in)			:0.122
Sample Density(lb/in^3)			:0.298
Sample Youngs Modulus (psi*10^6)	:28
Sample Heat Capacity (BTU/(lb*F))	:0.2
Striker Bar Length(in) 			:24
Striker Bar Diameter(in)		:0.75
Striker Bar Speed(ft/s)			:33.38
Striker Bar Density(lb/in^3)			:0.298
Sample Notes 
¥¥
€BAR SETUP/MODULUS CALIBRATION
Bar Setup/Modulus Calibration name	:Exponent
Distance to Incident Strain Gauge(in)	:36
Voltage Calibrated of Incident Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Incident Gauge*10^3	:59.94
Gauge Factor of Incident Gauge		:2.15
Gauge Resistance of Incident Gauge	:120
Incident Bar Diameter(in)			:0.75
Incident Bar Density(lb/in^3)			:0.298

Distance to Transmission Strain Gauge(in):36
Voltage Calibrated of Transmission Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Transmission Gauge*10^3:59.94
Gauge Factor of Transmission Gauge	:2
Gauge Resistance of Transmission Gauge	:120
Transmission Bar Diameter(in)			:0.75
Transmission Bar Density(lb/in^3)			:0.298

Name of Incident Calibration File	:Manually entered
Name of Transmission Calibration File	:Manually entered
Young's Modulus Incident(psi)		:28
Young's Modulus Transmission(psi)	:28
¥CAMERA PRESENT¥
Camera Frames Per Second	:500000
€PULSE SELECTION
PULSE NOT SELECTED

€DATA
Time(μs)   Incident Bar (V)    Transmission Bar(V)
1536.85134	-1.219631	0.3809059
1536.90134	-1.235502	0.3760225
1536.95134	-1.224515	0.3809059
1537.00134	-1.230619	0.3699182
1537.05134	-1.224515	0.3650348
1537.10134	-1.219631	0.3809059
1537.15134	-1.219631	0.3699182
1537.20134	-1.224515	0.3699182
1537.25134	-1.214748	0.3699182
1537.30134	-1.219631	0.3650348
1537.35134	-1.209864	0.3650348
1537.40134	-1.209864	0.3540471
1537.45134	-1.209864	0.3601514
1537.50134	-1.193993	0.3650348
1537.55134	-1.20376	0.3540471
1537.60134	-1.214748	0.3491637
1537.65134	-1.20376	0.3540471
1537.70134	-1.20376	0.3442803
1537.75134	-1.198877	0.3442803
1537.80134	-1.209864	0.3491637
1537.85134	-1.193993	0.3491637
1537.90134	-1.187889	0.3442803
1537.95134	-1.198877	0.3491637
1538.00134	-1.187889	0.338176
1538.05134	-1.183006	0.3284092
1538.10134	-1.167135	0.3332926
1538.15134	-1.178122	0.3442803
1538.20134	-1.172018	0.3332926
1538.25134	-1.178122	0.3442803
1538.30134	-1.162251	0.3332926
1538.35134	-1.167135	0.338176
1538.40134	-1.162251	0.338176
1538.45134	-1.151264	0.3284092
1538.50134	-1.140276	0.3332926
1538.55134	-1.135393	0.3332926
1538.60134	-1.140276	0.3332926
1538.65134	-1.119521	0.322305
1538.70134	-1.130509	0.3284092
1538.75134	-1.130509	0.3332926
1538.80134	-1.114638	0.322305
1538.85134	-1.124405	0.3332926
1538.90134	-1.119521	0.3174216
1538.95134	-1.108534	0.3174216
1539.00134	-1.114638	0.3332926
1539.05134	-1.114638	0.3174216
1539.10134	-1.10365	0.3284092
1539.15134	-1.108534	0.322305
1539.20134	-1.092663	0.3332926
1539.25134	-1.092663	0.322305
1539.30134	-1.098767	0.322305
1539.35134	-1.082896	0.3174216
1539.40134	-1.082896	0.322305
1539.45134	-1.071908	0.3284092
1539.50134	-1.076792	0.3064339
1539.55134	-1.067025	0.322305
1539.60134	-1.071908	0.3174216
1539.65134	-1.071908	0.322305
1539.70134	-1.067025	0.322305
1539.75134	-1.056037	0.322305
1539.80134	-1.056037	0.3125381
1539.85134	-1.056037	0.3284092
1539.90134	-1.056037	0.322305
1539.95134	-1.056037	0.3284092
1540.00134	-1.056037	0.3284092
1540.05134	-1.051154	0.3174216
1540.10134	-1.04627	0.322305
1540.15134	-1.051154	0.322305
1540.20134	-1.040166	0.3174216
1540.25134	-1.040166	0.3284092
1540.30134	-1.035283	0.3125381
1540.35134	-1.035283	0.322305
1540.40134	-1.040166	0.3174216
1540.45134	-1.04627	0.322305
1540.50134	-1.035283	0.3174216
1540.55134	-1.024295	0.3284092
1540.60134	-1.040166	0.3174216
1540.65134	-1.040166	0.3174216
1540.70134	-1.04627	0.3174216
1540.75134	-1.030399	0.3125381
1540.80134	-1.030399	0.3174216
1540.85134	-1.040166	0.3174216
1540.90134	-1.04627	0.3174216
1540.95134	-1.024295	0.322305
1541.00134	-1.030399	0.3174216
1541.05134	-1.030399	0.3174216
1541.10134	-1.035283	0.322305
1541.15134	-1.014528	0.3284092
1541.20134	-1.019412	0.322305
1541.25134	-1.014528	0.3174216
1541.30134	-1.008424	0.3284092
1541.35134	-1.014528	0.3174216
1541.40134	-1.014528	0.3174216
1541.45134	-1.003541	0.322305
1541.50134	-0.998657	0.3174216
1541.55134	-1.014528	0.3174216
1541.60134	-1.008424	0.3125381
1541.65134	-1.008424	0.322305
1541.70134	-1.003541	0.3174216
1541.75134	-0.9925528	0.3174216
1541.80134	-0.998657	0.322305
1541.85134	-1.003541	0.322305
1541.90134	-0.9876694	0.3125381
1541.95134	-0.9876694	0.3174216
1542.00134	-0.9766817	0.3174216
1542.05134	-0.9925528	0.3064339
1542.10134	-0.9876694	0.3125381
1542.15134	-0.982786	0.3174216
1542.20134	-0.9766817	0.3174216
1542.25134	-0.9766817	0.3064339
1542.30134	-0.9766817	0.322305
1542.35134	-0.9669149	0.322305
1542.40134	-0.9766817	0.3174216
1542.45134	-0.9766817	0.3064339
1542.50134	-0.9669149	0.2966671
1542.55134	-0.9669149	0.3125381
1542.60134	-0.9766817	0.322305
1542.65134	-0.9717983	0.3125381
1542.70134	-0.9510438	0.322305
1542.75134	-0.9608107	0.3125381
1542.80134	-0.9510438	0.3174216
1542.85134	-0.9559273	0.322305
1542.90134	-0.9510438	0.322305
1542.95134	-0.9449396	0.3125381
1543.00134	-0.9510438	0.3284092
1543.05134	-0.9559273	0.3284092
1543.10134	-0.9400561	0.3174216
1543.15134	-0.9351727	0.3125381
1543.20134	-0.9351727	0.3125381
1543.25134	-0.9400561	0.3332926
1543.30134	-0.9400561	0.3284092
1543.35134	-0.9290685	0.3174216
1543.40134	-0.9351727	0.322305
1543.45134	-0.9241851	0.322305
1543.50134	-0.9400561	0.338176
1543.55134	-0.9351727	0.322305
1543.60134	-0.9290685	0.3125381
1543.65134	-0.9193017	0.3284092
1543.70134	-0.9193017	0.3174216
1543.75134	-0.9131974	0.3332926
1543.80134	-0.908314	0.322305
1543.85134	-0.908314	0.3332926
1543.90134	-0.8973264	0.3284092
1543.95134	-0.8924429	0.322305
1544.00134	-0.8814552	0.3332926
1544.05134	-0.8924429	0.338176
1544.10134	-0.8924429	0.3442803
1544.15134	-0.8814552	0.3332926
1544.20134	-0.866805	0.3284092
1544.25134	-0.8765718	0.3442803
1544.30134	-0.8765718	0.3284092
1544.35134	-0.8716884	0.3332926
1544.40134	-0.8765718	0.3442803
1544.45134	-0.8607008	0.338176
1544.50134	-0.8607008	0.338176
1544.55134	-0.8399463	0.322305
1544.60134	-0.8399463	0.3332926
1544.65134	-0.8399463	0.3442803
1544.70134	-0.8240752	0.3491637
1544.75134	-0.8289586	0.3442803
1544.80134	-0.8130875	0.3491637
1544.85134	-0.8082041	0.3491637
1544.90134	-0.8082041	0.3442803
1544.95134	-0.8033207	0.3491637
1545.00134	-0.7972165	0.3540471
1545.05134	-0.7972165	0.3491637
1545.10134	-0.8082041	0.3491637
1545.15134	-0.7874497	0.3442803
1545.20134	-0.7874497	0.3491637
1545.25134	-0.7923331	0.3491637
1545.30134	-0.776462	0.3540471
1545.35134	-0.7715786	0.3491637
1545.40134	-0.7715786	0.3601514
1545.45134	-0.7654743	0.3540471
1545.50134	-0.7496032	0.3601514
1545.55134	-0.7398364	0.3491637
1545.60134	-0.7398364	0.3540471
1545.65134	-0.7398364	0.3650348
1545.70134	-0.7288488	0.3601514
1545.75134	-0.7337322	0.3540471
1545.80134	-0.7239653	0.3540471
1545.85134	-0.7239653	0.3601514
1545.90134	-0.7239653	0.3540471
1545.95134	-0.7080942	0.3601514
1546.00134	-0.7129776	0.3601514
1546.05134	-0.70199	0.3540471
1546.10134	-0.7129776	0.3650348
1546.15134	-0.6922232	0.3540471
1546.20134	-0.6873398	0.3650348
1546.25134	-0.6812355	0.3540471
1546.30134	-0.6812355	0.3650348
1546.35134	-0.6763521	0.3601514
1546.40134	-0.6763521	0.3540471
1546.45134	-0.6653644	0.3540471
1546.50134	-0.6555976	0.3601514
1546.55134	-0.6555976	0.3540471
1546.60134	-0.6555976	0.3601514
1546.65134	-0.660481	0.3540471
1546.70134	-0.6446099	0.3491637
1546.75134	-0.6397265	0.3442803
1546.80134	-0.6446099	0.3491637
1546.85134	-0.6446099	0.3491637
1546.90134	-0.6446099	0.3442803
1546.95134	-0.6446099	0.3442803
1547.00134	-0.6446099	0.338176
1547.05134	-0.6446099	0.3491637
1547.10134	-0.6238555	0.3442803
1547.15134	-0.6397265	0.338176
1547.20134	-0.6287389	0.338176
1547.25134	-0.6238555	0.338176
1547.30134	-0.6177512	0.338176
1547.35134	-0.6128678	0.322305
1547.40134	-0.6079844	0.322305
1547.45134	-0.6079844	0.3284092
1547.50134	-0.6079844	0.3174216
1547.55134	-0.6018801	0.3174216
1547.60134	-0.5921133	0.3174216
1547.65134	-0.5969967	0.322305
1547.70134	-0.5969967	0.3174216
1547.75134	-0.6079844	0.3174216
1547.80134	-0.5969967	0.3174216
1547.85134	-0.6018801	0.3015505
1547.90134	-0.6018801	0.3174216
1547.95134	-0.6018801	0.3015505
1548.00134	-0.6079844	0.3064339
1548.05134	-0.5921133	0.3015505
1548.10134	-0.6079844	0.3015505
1548.15134	-0.6079844	0.2856794
1548.20134	-0.6079844	0.2966671
1548.25134	-0.6177512	0.280796
1548.30134	-0.6079844	0.2698083
1548.35134	-0.6177512	0.2746917
1548.40134	-0.6238555	0.2588207
1548.45134	-0.6177512	0.2588207
1548.50134	-0.6287389	0.2637041
1548.55134	-0.6336223	0.2637041
1548.60134	-0.6287389	0.2637041
1548.65134	-0.6177512	0.2539372
1548.70134	-0.6287389	0.2429496
1548.75134	-0.6238555	0.247833
1548.80134	-0.6336223	0.2319619
1548.85134	-0.6397265	0.2319619
1548.90134	-0.6446099	0.2380662
1548.95134	-0.6446099	0.2319619
1549.00134	-0.6494933	0.2221951
1549.05134	-0.6555976	0.2112074
1549.10134	-0.6494933	0.2160908
1549.15134	-0.6446099	0.206324
1549.20134	-0.660481	0.2112074
1549.25134	-0.6555976	0.206324
1549.30134	-0.660481	0.2002198
1549.35134	-0.6653644	0.1904529
1549.40134	-0.6922232	0.1904529
1549.45134	-0.6873398	0.1794653
1549.50134	-0.6922232	0.1843487
1549.55134	-0.6873398	0.1684776
1549.60134	-0.7129776	0.1745819
1549.65134	-0.7129776	0.1635942
1549.70134	-0.7178611	0.1684776
1549.75134	-0.7239653	0.1635942
1549.80134	-0.7288488	0.1526065
1549.85134	-0.7178611	0.1477231
1549.90134	-0.7398364	0.1526065
1549.95134	-0.7288488	0.1367354
1550.00134	-0.7398364	0.1367354
1550.05134	-0.7398364	0.131852
1550.10134	-0.7447198	0.1269686
1550.15134	-0.7557075	0.1367354
1550.20134	-0.7605909	0.1367354
1550.25134	-0.7654743	0.131852
1550.30134	-0.7813454	0.1269686
1550.35134	-0.776462	0.1208644
1550.40134	-0.7874497	0.1208644
1550.45134	-0.7923331	0.1110975
1550.50134	-0.7923331	0.1110975
1550.55134	-0.8082041	0.08912221
1550.60134	-0.8082041	0.09522647
1550.65134	-0.8130875	0.08912221
1550.70134	-0.8130875	0.08912221
1550.75134	-0.8240752	0.08912221
1550.80134	-0.8191918	0.0842388
1550.85134	-0.8191918	0.08912221
1550.90134	-0.8350629	0.0842388
1550.95134	-0.8399463	0.06836772
1551.00134	-0.8448297	0.07935539
1551.05134	-0.8448297	0.07325113
1551.10134	-0.850934	0.08912221
1551.15134	-0.8448297	0.06836772
1551.20134	-0.8607008	0.06836772
1551.25134	-0.8607008	0.05738005
1551.30134	-0.866805	0.07325113
1551.35134	-0.8716884	0.07325113
1551.40134	-0.866805	0.07935539
1551.45134	-0.8765718	0.05738005
1551.50134	-0.8765718	0.05738005
1551.55134	-0.8875595	0.03662556
1551.60134	-0.8875595	0.06348431
1551.65134	-0.8765718	0.05249664
1551.70134	-0.8814552	0.05249664
1551.75134	-0.8924429	0.05249664
1551.80134	-0.8924429	0.04150897
1551.85134	-0.8924429	0.04150897
1551.90134	-0.908314	0.05249664
1551.95134	-0.9034306	0.04150897
1552.00134	-0.9241851	0.03662556
1552.05134	-0.9241851	0.03662556
1552.10134	-0.9193017	0.03174216
1552.15134	-0.9351727	0.02563789
1552.20134	-0.9351727	0.02563789
1552.25134	-0.9351727	0.02075449
1552.30134	-0.9290685	0.01587108
1552.35134	-0.9559273	0.02563789
1552.40134	-0.9510438	0.00976682
1552.45134	-0.9608107	0.01587108
1552.50134	-0.9510438	0.02075449
1552.55134	-0.9608107	0.02075449
1552.60134	-0.9608107	0.02075449
1552.65134	-0.9608107	0.00976682
1552.70134	-0.9766817	-0.00610426
1552.75134	-0.9717983	0.00488341
1552.80134	-0.9669149	0.00488341
1552.85134	-0.9717983	0
1552.90134	-0.9766817	-0.01098767
1552.95134	-0.9876694	-0.01709193
1553.00134	-0.982786	-0.02685875
1553.05134	-0.9876694	-0.02685875
1553.10134	-0.9925528	-0.02197534
1553.15134	-0.9876694	-0.02685875
1553.20134	-0.9925528	-0.02197534
1553.25134	-0.998657	-0.02685875
1553.30134	-1.008424	-0.03784642
1553.35134	-1.003541	-0.03784642
1553.40134	-1.008424	-0.03784642
1553.45134	-1.003541	-0.04883409
1553.50134	-1.008424	-0.05371749
1553.55134	-1.019412	-0.03784642
1553.60134	-1.019412	-0.04883409
1553.65134	-1.024295	-0.06470516
1553.70134	-1.019412	-0.0586009
1553.75134	-1.030399	-0.0586009
1553.80134	-1.035283	-0.06958857
1553.85134	-1.035283	-0.07447198
1553.90134	-1.051154	-0.07447198
1553.95134	-1.051154	-0.08545965
1554.00134	-1.06092	-0.08545965
1554.05134	-1.056037	-0.08545965
1554.10134	-1.071908	-0.09644732
1554.15134	-1.056037	-0.1013307
1554.20134	-1.071908	-0.1062141
1554.25134	-1.067025	-0.1062141
1554.30134	-1.076792	-0.1013307
1554.35134	-1.071908	-0.1172018
1554.40134	-1.071908	-0.1172018
1554.45134	-1.082896	-0.1220852
1554.50134	-1.082896	-0.1330729
1554.55134	-1.087779	-0.1172018
1554.60134	-1.087779	-0.1379563
1554.65134	-1.076792	-0.148944
1554.70134	-1.087779	-0.1440606
1554.75134	-1.092663	-0.1379563
1554.80134	-1.10365	-0.1538274
1554.85134	-1.10365	-0.1599316
1554.90134	-1.114638	-0.1538274
1554.95134	-1.108534	-0.1758027
1555.00134	-1.124405	-0.1696984
1555.05134	-1.124405	-0.1696984
1555.10134	-1.135393	-0.1855695
1555.15134	-1.130509	-0.1916738
1555.20134	-1.135393	-0.1965572
1555.25134	-1.151264	-0.1965572
1555.30134	-1.156147	-0.2014406
1555.35134	-1.151264	-0.2014406
1555.40134	-1.167135	-0.2014406
1555.45134	-1.162251	-0.2075449
1555.50134	-1.187889	-0.2234159
1555.55134	-1.193993	-0.2124283
1555.60134	-1.187889	-0.2124283
1555.65134	-1.193993	-0.2234159
1555.70134	-1.20376	-0.2282993
1555.75134	-1.209864	-0.2331828
1555.80134	-1.214748	-0.2282993
1555.85134	-1.209864	-0.2441704
1555.90134	-1.230619	-0.2490538
1555.95134	-1.235502	-0.2490538
1556.00134	-1.230619	-0.2490538
1556.05134	-1.235502	-0.2551581
1556.10134	-1.240386	-0.2551581
1556.15134	-1.240386	-0.2600415
1556.20134	-1.24649	-0.2710292
1556.25134	-1.256257	-0.2710292
1556.30134	-1.262361	-0.2820168
1556.35134	-1.262361	-0.2649249
1556.40134	-1.272128	-0.2649249
1556.45134	-1.283116	-0.2820168
1556.50134	-1.278232	-0.2869003
1556.55134	-1.298987	-0.2820168
1556.60134	-1.30387	-0.2869003
1556.65134	-1.309974	-0.2869003
1556.70134	-1.314858	-0.2978879
1556.75134	-1.309974	-0.2978879
1556.80134	-1.330729	-0.3076547
1556.85134	-1.330729	-0.313759
1556.90134	-1.335612	-0.2978879
1556.95134	-1.341717	-0.3076547
1557.00134	-1.3466	-0.3076547
1557.05134	-1.341717	-0.3076547
1557.10134	-1.357588	-0.313759
1557.15134	-1.341717	-0.3235258
1557.20134	-1.367354	-0.3296301
1557.25134	-1.362471	-0.313759
1557.30134	-1.378342	-0.3186424
1557.35134	-1.378342	-0.3186424
1557.40134	-1.378342	-0.3186424
1557.45134	-1.38933	-0.3296301
1557.50134	-1.399097	-0.3296301
1557.55134	-1.394213	-0.3296301
1557.60134	-1.40398	-0.3235258
1557.65134	-1.399097	-0.3345135
1557.70134	-1.414968	-0.3393969
1557.75134	-1.414968	-0.3393969
1557.80134	-1.425955	-0.3235258
1557.85134	-1.419851	-0.3455012
1557.90134	-1.441826	-0.3393969
1557.95134	-1.435722	-0.3503846
1558.00134	-1.435722	-0.3503846
1558.05134	-1.457698	-0.3455012
1558.10134	-1.457698	-0.3455012
1558.15134	-1.457698	-0.3503846
1558.20134	-1.467464	-0.3393969
1558.25134	-1.473569	-0.3662556
1558.30134	-1.483335	-0.3613722
1558.35134	-1.483335	-0.355268
1558.40134	-1.494323	-0.3503846
1558.45134	-1.48944	-0.3662556
1558.50134	-1.499206	-0.3662556
1558.55134	-1.505311	-0.3503846
1558.60134	-1.515077	-0.355268
1558.65134	-1.521182	-0.371139
1558.70134	-1.521182	-0.3613722
1558.75134	-1.521182	-0.3662556
1558.80134	-1.521182	-0.355268
1558.85134	-1.526065	-0.3662556
1558.90134	-1.537053	-0.371139
1558.95134	-1.54682	-0.371139
1559.00134	-1.54682	-0.371139
1559.05134	-1.54682	-0.371139
1559.10134	-1.541936	-0.3772433
1559.15134	-1.562691	-0.3821267
1559.20134	-1.562691	-0.3772433
1559.25134	-1.568795	-0.371139
1559.30134	-1.562691	-0.3870101
1559.35134	-1.573678	-0.3821267
1559.40134	-1.58955	-0.3870101
1559.45134	-1.578562	-0.3870101
1559.50134	-1.58955	-0.3821267
1559.55134	-1.583445	-0.371139
1559.60134	-1.605421	-0.3772433
1559.65134	-1.605421	-0.3821267
1559.70134	-1.594433	-0.3979978
1559.75134	-1.599316	-0.4028812
1559.80134	-1.631058	-0.3821267
1559.85134	-1.615187	-0.3931144
1559.90134	-1.626175	-0.3979978
1559.95134	-1.621292	-0.3870101
1560.00134	-1.637163	-0.3931144
1560.05134	-1.637163	-0.3931144
1560.10134	-1.637163	-0.3979978
1560.15134	-1.64693	-0.3821267
1560.20134	-1.642046	-0.3821267
1560.25134	-1.637163	-0.3979978
1560.30134	-1.64693	-0.3821267
1560.35134	-1.653034	-0.3931144
1560.40134	-1.653034	-0.3931144
1560.45134	-1.662801	-0.3870101
1560.50134	-1.668905	-0.3870101
1560.55134	-1.668905	-0.3870101
1560.60134	-1.662801	-0.3870101
1560.65134	-1.678672	-0.3931144
1560.70134	-1.678672	-0.3979978
1560.75134	-1.684776	-0.4028812
1560.80134	-1.700647	-0.3870101
1560.85134	-1.694543	-0.3931144
1560.90134	-1.700647	-0.3821267
1560.95134	-1.694543	-0.3821267
1561.00134	-1.710414	-0.3931144
1561.05134	-1.710414	-0.3870101
1561.10134	-1.716518	-0.3931144
1561.15134	-1.721402	-0.3931144
1561.20134	-1.721402	-0.3870101
1561.25134	-1.721402	-0.3870101
1561.30134	-1.721402	-0.3931144
1561.35134	-1.726285	-0.3772433
1561.40134	-1.732389	-0.3772433
1561.45134	-1.737273	-0.3821267
1561.50134	-1.732389	-0.3821267
1561.55134	-1.737273	-0.3613722
1561.60134	-1.737273	-0.3613722
1561.65134	-1.742156	-0.3662556
1561.70134	-1.747039	-0.371139
1561.75134	-1.747039	-0.355268
1561.80134	-1.742156	-0.371139
1561.85134	-1.753144	-0.371139
1561.90134	-1.753144	-0.371139
1561.95134	-1.758027	-0.3772433
1562.00134	-1.758027	-0.3503846
1562.05134	-1.769015	-0.3455012
1562.10134	-1.769015	-0.355268
1562.15134	-1.778782	-0.3613722
1562.20134	-1.769015	-0.3455012
1562.25134	-1.789769	-0.3455012
1562.30134	-1.778782	-0.3393969
1562.35134	-1.789769	-0.3503846
1562.40134	-1.789769	-0.3296301
1562.45134	-1.784886	-0.3296301
1562.50134	-1.789769	-0.3345135
1562.55134	-1.800757	-0.3186424
1562.60134	-1.80564	-0.3186424
1562.65134	-1.810524	-0.3235258
1562.70134	-1.800757	-0.3186424
1562.75134	-1.810524	-0.313759
1562.80134	-1.80564	-0.3186424
1562.85134	-1.816628	-0.2978879
1562.90134	-1.816628	-0.3076547
1562.95134	-1.80564	-0.3027713
1563.00134	-1.810524	-0.3027713
1563.05134	-1.821511	-0.3027713
1563.10134	-1.816628	-0.2869003
1563.15134	-1.816628	-0.3027713
1563.20134	-1.810524	-0.2917837
1563.25134	-1.826395	-0.2869003
1563.30134	-1.816628	-0.2759126
1563.35134	-1.810524	-0.2820168
1563.40134	-1.821511	-0.2917837
1563.45134	-1.821511	-0.2759126
1563.50134	-1.816628	-0.2759126
1563.55134	-1.810524	-0.2759126
1563.60134	-1.821511	-0.2600415
1563.65134	-1.80564	-0.2600415
1563.70134	-1.821511	-0.2710292
1563.75134	-1.816628	-0.2649249
1563.80134	-1.80564	-0.2600415
1563.85134	-1.810524	-0.2600415
1563.90134	-1.816628	-0.2490538
1563.95134	-1.816628	-0.2551581
1564.00134	-1.810524	-0.2490538
1564.05134	-1.800757	-0.2490538
1564.10134	-1.816628	-0.2441704
1564.15134	-1.816628	-0.2490538
1564.20134	-1.810524	-0.2331828
1564.25134	-1.800757	-0.2234159
1564.30134	-1.810524	-0.2441704
1564.35134	-1.80564	-0.2331828
1564.40134	-1.80564	-0.239287
1564.45134	-1.800757	-0.2234159
1564.50134	-1.800757	-0.2234159
1564.55134	-1.794653	-0.2282993
1564.60134	-1.789769	-0.2331828
1564.65134	-1.810524	-0.2173117
1564.70134	-1.789769	-0.2234159
1564.75134	-1.789769	-0.2173117
1564.80134	-1.784886	-0.2124283
1564.85134	-1.794653	-0.2173117
1564.90134	-1.773898	-0.2075449
1564.95134	-1.784886	-0.2014406
1565.00134	-1.784886	-0.2124283
1565.05134	-1.784886	-0.2124283
1565.10134	-1.784886	-0.1916738
1565.15134	-1.773898	-0.2014406
1565.20134	-1.773898	-0.1965572
1565.25134	-1.773898	-0.2014406
1565.30134	-1.773898	-0.1855695
1565.35134	-1.76291	-0.1855695
1565.40134	-1.76291	-0.1806861
1565.45134	-1.76291	-0.1758027
1565.50134	-1.753144	-0.1806861
1565.55134	-1.753144	-0.164815
1565.60134	-1.76291	-0.1806861
1565.65134	-1.753144	-0.1758027
1565.70134	-1.753144	-0.1696984
1565.75134	-1.747039	-0.164815
1565.80134	-1.737273	-0.1599316
1565.85134	-1.742156	-0.1440606
1565.90134	-1.726285	-0.1599316
1565.95134	-1.742156	-0.1538274
1566.00134	-1.742156	-0.148944
1566.05134	-1.732389	-0.1379563
1566.10134	-1.732389	-0.1330729
1566.15134	-1.737273	-0.1379563
1566.20134	-1.732389	-0.1379563
1566.25134	-1.737273	-0.1281895
1566.30134	-1.726285	-0.1281895
1566.35134	-1.716518	-0.1172018
1566.40134	-1.721402	-0.1330729
1566.45134	-1.716518	-0.1220852
1566.50134	-1.716518	-0.1172018
1566.55134	-1.70553	-0.1062141
1566.60134	-1.710414	-0.1123184
1566.65134	-1.70553	-0.1013307
1566.70134	-1.70553	-0.09644732
1566.75134	-1.70553	-0.1013307
1566.80134	-1.689659	-0.09034306
1566.85134	-1.700647	-0.08057624
1566.90134	-1.684776	-0.09034306
1566.95134	-1.689659	-0.07447198
1567.00134	-1.694543	-0.06470516
1567.05134	-1.678672	-0.06470516
1567.10134	-1.678672	-0.06958857
1567.15134	-1.673788	-0.0586009
1567.20134	-1.673788	-0.0586009
1567.25134	-1.673788	-0.05371749
1567.30134	-1.668905	-0.04883409
1567.35134	-1.662801	-0.04883409
1567.40134	-1.662801	-0.03784642
1567.45134	-1.657917	-0.03296301
1567.50134	-1.668905	-0.02685875
1567.55134	-1.662801	-0.02197534
1567.60134	-1.657917	-0.01709193
1567.65134	-1.662801	-0.02197534
1567.70134	-1.673788	-0.00610426
1567.75134	-1.662801	-0.00610426
1567.80134	-1.657917	-0.00610426
1567.85134	-1.653034	0.00488341
1567.90134	-1.662801	0.00976682
1567.95134	-1.642046	0.01587108
1568.00134	-1.642046	0.02075449
1568.05134	-1.637163	0.02075449
1568.10134	-1.626175	0.03662556
1568.15134	-1.631058	0.03662556
1568.20134	-1.631058	0.04150897
1568.25134	-1.610304	0.04150897
1568.30134	-1.610304	0.04150897
1568.35134	-1.621292	0.04150897
1568.40134	-1.615187	0.04761323
1568.45134	-1.615187	0.05249664
1568.50134	-1.626175	0.05738005
1568.55134	-1.615187	0.05249664
1568.60134	-1.626175	0.06348431
1568.65134	-1.621292	0.07935539
1568.70134	-1.610304	0.0842388
1568.75134	-1.621292	0.07325113
1568.80134	-1.610304	0.07935539
1568.85134	-1.626175	0.09522647
1568.90134	-1.610304	0.0842388
1568.95134	-1.605421	0.09522647
1569.00134	-1.615187	0.1001099
1569.05134	-1.615187	0.1001099
1569.10134	-1.615187	0.1049933
1569.15134	-1.610304	0.1049933
1569.20134	-1.615187	0.115981
1569.25134	-1.615187	0.1110975
1569.30134	-1.615187	0.1110975
1569.35134	-1.599316	0.1049933
1569.40134	-1.610304	0.1269686
1569.45134	-1.610304	0.1208644
1569.50134	-1.610304	0.1269686
1569.55134	-1.599316	0.1428397
1569.60134	-1.605421	0.131852
1569.65134	-1.605421	0.1269686
1569.70134	-1.594433	0.1367354
1569.75134	-1.599316	0.1367354
1569.80134	-1.594433	0.1477231
1569.85134	-1.58955	0.1477231
1569.90134	-1.605421	0.1428397
1569.95134	-1.605421	0.1526065
1570.00134	-1.58955	0.1526065
1570.05134	-1.594433	0.1587108
1570.10134	-1.583445	0.1635942
1570.15134	-1.594433	0.1587108
1570.20134	-1.583445	0.1635942
1570.25134	-1.599316	0.1745819
1570.30134	-1.594433	0.1794653
1570.35134	-1.610304	0.1745819
1570.40134	-1.58955	0.1843487
1570.45134	-1.599316	0.1794653
1570.50134	-1.594433	0.1843487
1570.55134	-1.58955	0.1794653
1570.60134	-1.599316	0.1904529
1570.65134	-1.605421	0.1904529
1570.70134	-1.599316	0.1953363
1570.75134	-1.594433	0.1904529
1570.80134	-1.594433	0.2002198
1570.85134	-1.583445	0.1953363
1570.90134	-1.573678	0.206324
1570.95134	-1.573678	0.206324
1571.00134	-1.58955	0.2002198
1571.05134	-1.58955	0.1953363
1571.10134	-1.568795	0.206324
1571.15134	-1.583445	0.2160908
1571.20134	-1.578562	0.2160908
1571.25134	-1.573678	0.2221951
1571.30134	-1.594433	0.2160908
1571.35134	-1.578562	0.2221951
1571.40134	-1.583445	0.2319619
1571.45134	-1.578562	0.2221951
1571.50134	-1.578562	0.2380662
1571.55134	-1.573678	0.2380662
1571.60134	-1.562691	0.2380662
1571.65134	-1.562691	0.2429496
1571.70134	-1.552924	0.2429496
1571.75134	-1.552924	0.2429496
1571.80134	-1.552924	0.2539372
1571.85134	-1.552924	0.2539372
